County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,14.40%,59.20%,67.50%,17.40%,24.50%,2.30%,10.90%,32.10%,0.00%,2.90%,0.30%,0.70%,19.60%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.20%,5.60%,4.20%,36.40%,14.60%,20.00%,46.20%,0.00%,3.90%,2.90%,3.40%,0.00%,2.50%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Hanover County, Virginia","50,145",729,"3,525","3,174","1,543","6,005","2,912",910,"4,716","6,010","10,959","2,887","2,991","3,784",,5.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,47.00%,52.70%,36.30%,21.10%,23.80%,14.70%,27.70%,52.10%,62.70%,67.50%,77.00%,10.70%,33.40%,51.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,11.00%,0.00%,0.00%,1.70%,4.70%,3.40%,4.40%,7.10%,0.90%,8.10%,11.20%,62.10%,14.20%,27.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.20%,15.90%,11.90%,19.40%,55.20%,63.10%,18.50%,23.70%,34.70%,16.90%,8.50%,16.20%,25.70%,19.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.60%,31.40%,48.50%,6.60%,4.70%,3.60%,7.50%,8.20%,1.70%,4.30%,0.70%,0.00%,21.80%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.20%,0.00%,3.20%,51.10%,11.70%,15.20%,41.90%,8.80%,0.00%,3.10%,2.60%,10.90%,4.80%,1.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Henrico County, Virginia","153,357",72,"7,112","10,400","4,453","17,700","6,267","2,183","22,797","21,970","31,471","12,998","6,205","9,729",,6.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,42.60%,0.00%,20.30%,26.30%,26.70%,13.60%,29.60%,37.80%,53.40%,58.20%,69.80%,13.70%,24.00%,48.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.50%,100.00%,0.60%,0.00%,1.20%,2.50%,5.90%,0.00%,4.70%,18.90%,16.10%,60.60%,39.10%,22.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,29.00%,0.00%,8.80%,22.30%,60.30%,70.80%,29.40%,43.90%,40.30%,18.00%,11.90%,23.00%,19.50%,24.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,5.60%,0.00%,68.20%,7.70%,1.60%,3.30%,9.80%,10.70%,1.20%,2.50%,0.30%,0.00%,7.30%,0.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.30%,0.00%,2.10%,43.80%,10.20%,9.70%,25.30%,7.60%,0.50%,2.40%,1.90%,2.60%,10.10%,3.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"James City County, Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,3.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Loudoun County, Virginia","169,495","1,093","7,187","6,832","2,167","17,995","5,821","7,608","11,108","46,219","27,998","13,215","8,230","14,022",,6.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,56.20%,40.30%,33.10%,61.40%,31.70%,13.10%,15.30%,74.90%,51.00%,83.10%,71.50%,26.50%,38.40%,56.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,11.70%,0.00%,0.00%,1.60%,0.00%,3.30%,2.80%,0.00%,2.10%,4.30%,17.10%,54.40%,27.40%,18.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.30%,16.00%,10.30%,15.00%,47.90%,74.50%,27.40%,19.50%,45.60%,11.30%,7.50%,12.90%,12.30%,23.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,4.70%,41.00%,56.60%,3.60%,10.60%,1.60%,3.30%,4.00%,1.40%,0.20%,1.50%,2.70%,11.20%,1.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,5.10%,2.70%,0.00%,18.40%,9.80%,7.50%,51.20%,1.60%,0.00%,1.20%,2.40%,3.50%,10.70%,0.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Montgomery County, Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,3.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Prince William County, Virginia","200,492","1,131","18,319","7,752","2,716","22,873","7,411","4,783","10,943","38,105","35,335","11,682","8,169","31,273",,6.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.20%,40.20%,18.80%,51.60%,26.00%,6.40%,14.60%,51.00%,50.80%,61.60%,63.40%,23.30%,22.50%,60.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.50%,5.10%,0.30%,0.00%,0.00%,5.50%,0.00%,2.40%,5.90%,18.90%,24.10%,59.30%,39.20%,16.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.30%,21.00%,8.20%,20.20%,48.30%,73.60%,26.00%,36.20%,37.20%,15.00%,8.40%,15.80%,14.10%,18.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.60%,28.30%,71.00%,4.20%,5.90%,4.60%,7.40%,7.90%,2.40%,1.70%,0.80%,0.40%,12.40%,3.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,6.50%,5.30%,1.70%,24.00%,19.80%,9.90%,52.00%,2.50%,3.70%,2.80%,3.40%,1.20%,11.70%,1.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Roanoke County, Virginia","47,309",216,"2,648","4,713","1,495","5,779","3,289",325,"5,659","4,842","11,584","2,222","2,136","2,401",,7.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,42.90%,0.00%,23.70%,21.60%,30.40%,24.40%,30.00%,36.90%,53.80%,53.80%,72.10%,12.60%,20.00%,39.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.90%,30.10%,0.00%,0.00%,0.00%,2.80%,2.10%,0.00%,2.40%,16.40%,15.70%,71.40%,45.00%,21.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.00%,0.00%,8.10%,17.50%,40.70%,56.30%,20.20%,0.00%,43.20%,18.10%,9.60%,12.20%,13.30%,33.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.00%,69.90%,65.60%,0.80%,6.00%,5.60%,13.40%,63.10%,0.60%,5.50%,0.00%,0.00%,19.50%,3.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.20%,0.00%,2.60%,60.00%,22.90%,10.90%,34.20%,0.00%,0.00%,6.20%,2.50%,3.80%,2.20%,1.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Rockingham County, Virginia","35,659","2,134","2,833","4,941",749,"4,518","2,178",382,"1,435","2,321","8,678","2,393","1,708","1,389",,7.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.70%,44.80%,14.30%,18.40%,5.20%,4.60%,4.60%,32.50%,15.70%,31.80%,53.90%,25.80%,39.30%,67.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.50%,2.20%,0.00%,5.10%,0.00%,2.00%,0.00%,0.00%,4.50%,21.60%,27.90%,55.60%,12.10%,19.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.90%,3.80%,7.70%,11.60%,76.80%,65.80%,26.90%,28.30%,79.80%,24.40%,13.70%,15.50%,24.20%,5.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,12.60%,37.60%,74.20%,13.00%,6.10%,2.90%,7.00%,22.00%,0.00%,8.60%,0.00%,0.00%,19.60%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,18.30%,11.60%,3.70%,51.90%,11.90%,24.80%,61.50%,17.30%,0.00%,13.60%,4.50%,3.10%,4.90%,7.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Spotsylvania County, Virginia","58,833",376,"4,657","2,948",993,"8,436","3,051","1,018","2,945","6,859","12,185","5,390","2,666","7,309",,7.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,37.80%,52.40%,23.80%,34.30%,12.90%,10.80%,9.40%,62.90%,28.50%,54.10%,59.00%,19.90%,33.80%,57.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,19.80%,47.60%,0.00%,7.80%,0.00%,7.30%,6.10%,6.50%,2.70%,19.80%,25.50%,53.90%,24.80%,31.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.20%,0.00%,6.30%,1.90%,13.60%,72.90%,25.30%,13.90%,68.90%,16.30%,11.50%,24.40%,7.80%,8.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.00%,0.00%,58.30%,7.20%,11.80%,3.50%,3.40%,8.20%,0.00%,3.10%,0.50%,0.00%,27.90%,2.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.30%,0.00%,11.50%,48.80%,61.70%,5.50%,55.80%,8.60%,0.00%,6.70%,3.50%,1.90%,5.70%,1.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Stafford County, Virginia","61,500",338,"3,800","1,889",705,"5,957","2,181","1,033","2,883","8,488","12,244","4,504","3,541","13,937",,6.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.70%,43.20%,16.00%,52.20%,23.10%,11.50%,14.30%,64.10%,50.80%,59.30%,65.90%,29.00%,8.00%,55.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.10%,0.00%,0.00%,3.40%,0.00%,2.00%,7.20%,0.00%,0.90%,13.50%,22.10%,51.80%,42.10%,17.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.40%,0.00%,4.70%,12.80%,35.50%,75.60%,22.70%,31.40%,45.30%,22.20%,11.00%,7.90%,11.10%,17.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.10%,17.80%,68.80%,5.30%,15.70%,4.10%,0.00%,4.50%,0.00%,3.00%,0.50%,1.00%,24.40%,4.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.70%,39.10%,10.50%,26.30%,25.70%,6.90%,55.80%,0.00%,2.90%,1.90%,0.40%,10.30%,14.40%,4.60%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"York County, Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,4.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Alexandria city, Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,6.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Chesapeake city, Virginia","107,525",777,"7,356","7,470","3,126","12,792","5,023","2,980","6,249","12,634","24,876","9,552","4,560","10,130",,6.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,41.30%,27.50%,21.10%,34.90%,10.40%,12.10%,12.40%,55.60%,37.10%,58.30%,71.80%,23.40%,25.20%,49.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,13.50%,5.50%,1.10%,1.00%,0.00%,2.90%,0.00%,4.50%,2.20%,10.20%,11.30%,58.60%,32.90%,24.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.20%,0.00%,6.70%,14.40%,50.60%,73.40%,35.50%,30.20%,58.60%,24.00%,11.90%,14.00%,10.20%,14.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.70%,66.90%,66.70%,16.90%,9.00%,3.30%,14.20%,8.40%,0.90%,2.20%,0.60%,2.40%,14.10%,7.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.20%,0.00%,4.40%,32.80%,30.00%,8.30%,37.90%,1.30%,1.30%,5.30%,4.30%,1.60%,17.70%,4.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Hampton city, Virginia","59,432",197,"3,958","7,368","1,480","6,861","1,155",871,"2,765","7,722","12,814","5,001","3,302","5,938",,5.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.70%,46.70%,9.70%,23.00%,36.80%,5.70%,24.80%,44.80%,35.20%,41.90%,57.60%,6.70%,16.00%,43.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.90%,0.00%,1.00%,0.00%,0.00%,3.60%,5.00%,0.00%,2.60%,12.80%,22.60%,78.00%,43.70%,16.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,28.10%,0.00%,5.10%,15.10%,48.00%,77.60%,29.50%,55.20%,53.00%,30.40%,13.60%,12.70%,15.90%,30.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.20%,34.50%,77.40%,10.80%,11.50%,2.00%,15.80%,0.00%,5.90%,8.40%,0.40%,0.00%,14.20%,5.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.20%,18.80%,6.80%,51.10%,3.70%,11.20%,24.90%,0.00%,3.30%,6.50%,5.80%,2.60%,10.20%,4.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Lynchburg city, Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,6.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Newport News city, Virginia","76,819",0,"3,716","10,398","1,055","10,540","2,761","1,723","3,823","7,716","16,591","7,908","2,836","7,752",,7.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.30%,-,12.60%,32.30%,16.30%,19.30%,12.00%,29.50%,14.40%,56.70%,63.50%,19.30%,18.70%,44.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.70%,-,3.80%,0.40%,7.30%,3.20%,7.10%,0.00%,15.50%,13.50%,20.10%,55.00%,56.30%,14.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.20%,-,18.50%,10.00%,36.80%,60.10%,28.40%,39.90%,70.20%,20.60%,11.00%,24.30%,13.90%,23.60%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.60%,-,65.10%,10.90%,2.10%,4.70%,2.80%,30.60%,0.00%,0.80%,3.00%,0.70%,8.70%,4.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,13.20%,-,0.00%,46.40%,37.50%,12.70%,49.70%,0.00%,0.00%,8.40%,2.40%,0.80%,2.50%,13.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Norfolk city, Virginia","105,268",358,"9,219","6,184","2,703","12,256","4,929","2,483","4,959","10,831","23,378","11,091","5,876","11,001",,8.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.80%,48.00%,10.70%,18.20%,17.20%,7.90%,7.10%,38.20%,31.60%,48.40%,56.40%,12.10%,22.50%,33.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.70%,15.40%,0.00%,0.00%,0.00%,3.30%,1.10%,3.10%,14.20%,17.30%,28.20%,71.90%,36.60%,17.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.20%,0.00%,3.80%,6.20%,47.10%,79.00%,11.70%,50.10%,48.50%,20.80%,11.20%,14.10%,24.90%,14.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.00%,36.60%,84.10%,13.80%,8.00%,7.90%,13.00%,4.90%,2.70%,4.40%,1.10%,0.00%,6.20%,25.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,11.30%,0.00%,1.40%,61.80%,27.70%,1.90%,67.10%,3.70%,3.00%,9.10%,3.10%,1.80%,9.80%,8.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Portsmouth city, Virginia","40,251",115,"2,832","3,792",616,"5,138","2,253","1,040","2,067","3,875","8,189","4,610","2,397","3,327",,6.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,33.40%,0.00%,17.20%,27.30%,15.60%,9.10%,27.50%,53.10%,44.60%,35.70%,64.40%,11.60%,13.60%,52.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.00%,0.00%,0.00%,0.00%,0.00%,9.40%,0.00%,0.00%,4.10%,25.90%,22.90%,66.60%,20.10%,7.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.00%,0.00%,9.30%,10.10%,45.60%,67.60%,4.40%,44.30%,51.30%,23.30%,11.50%,20.10%,15.80%,27.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.30%,100.00%,72.10%,23.10%,0.00%,1.30%,0.00%,2.60%,0.00%,2.30%,0.00%,0.00%,31.20%,5.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,13.30%,0.00%,1.40%,39.50%,38.80%,12.60%,68.00%,0.00%,0.00%,12.80%,1.20%,1.60%,19.40%,8.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Richmond city, Virginia","94,948",81,"4,814","8,574","1,768","10,149","3,831","1,845","8,484","12,753","21,583","10,724","4,378","5,964",,6.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,38.60%,0.00%,16.00%,20.90%,19.80%,8.40%,7.50%,48.80%,62.40%,55.90%,65.00%,17.20%,19.90%,41.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.00%,0.00%,0.00%,1.80%,0.00%,5.20%,6.50%,3.60%,4.80%,20.30%,24.50%,62.10%,42.50%,20.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.10%,0.00%,2.10%,14.30%,47.80%,76.40%,36.10%,31.40%,32.20%,14.20%,8.90%,17.90%,13.30%,34.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
